ticket_id,date,month,region,service_type,ticket_category,priority,status,response_time_minutes,resolution_time_minutes,related_incident_id,customer_segment,repeat_complaint,satisfaction_score
TCK-2026-04887,2026-06-21,2026-06,Denpasar,Cloud Connectivity,Enterprise SLA Complaint,Medium,Resolved,79,377,INC-2026-00453,Residential,false,4.7
TCK-2026-04975,2026-06-21,2026-06,Balikpapan,Enterprise VPN,Intermittent Connection,Low,Resolved,120,944,,Residential,false,4.0
TCK-2026-00110,2026-06-22,2026-06,Denpasar,Cloud Connectivity,Installation Delay,Low,Resolved,127,866,,Residential,true,3.5
TCK-2026-00334,2026-06-22,2026-06,Yogyakarta,IPTV,Router ONT Issue,Low,Closed,116,900,INC-2026-02198,SMB,false,4.2
TCK-2026-00575,2026-06-22,2026-06,Bandung,Mobile Broadband,Billing Related,Low,Resolved,119,890,INC-2026-00784,Public Sector,false,4.1
TCK-2026-00650,2026-06-22,2026-06,Bandung,Enterprise VPN,Internet Down,Low,In Progress,122,,,Residential,false,
TCK-2026-00944,2026-06-22,2026-06,Denpasar,IPTV,Internet Down,High,Resolved,63,233,INC-2026-01330,SMB,false,2.7
TCK-2026-00952,2026-06-22,2026-06,Yogyakarta,Enterprise VPN,Billing Related,Medium,In Progress,96,,,SMB,false,
TCK-2026-01390,2026-06-22,2026-06,Surabaya,IPTV,Internet Down,Medium,Resolved,69,599,,SMB,false,4.3
TCK-2026-01924,2026-06-22,2026-06,Yogyakarta,Enterprise VPN,Slow Connection,Medium,Open,80,,,Enterprise,false,
TCK-2026-03107,2026-06-22,2026-06,Medan,IPTV,Router ONT Issue,High,Open,15,,,SMB,true,
TCK-2026-03273,2026-06-22,2026-06,Palembang,Cloud Connectivity,Router ONT Issue,High,Resolved,39,305,,Residential,false,3.5
TCK-2026-03624,2026-06-22,2026-06,Denpasar,Cloud Connectivity,Installation Delay,Medium,Resolved,78,534,INC-2026-01909,Residential,false,3.8
TCK-2026-03930,2026-06-22,2026-06,Medan,Mobile Broadband,Slow Connection,Medium,In Progress,55,,INC-2026-00488,SMB,false,
TCK-2026-04303,2026-06-22,2026-06,Jakarta,Mobile Broadband,Router ONT Issue,Low,Closed,141,862,,SMB,false,4.5
TCK-2026-04753,2026-06-22,2026-06,Bandung,Mobile Broadband,Installation Delay,Medium,Resolved,38,492,INC-2026-00784,Public Sector,true,4.7
TCK-2026-05076,2026-06-22,2026-06,Balikpapan,Fiber Internet,Internet Down,Medium,Waiting Customer,68,,,Residential,false,
TCK-2026-05099,2026-06-22,2026-06,Denpasar,Enterprise VPN,Router ONT Issue,Medium,In Progress,76,,,Residential,false,
TCK-2026-00192,2026-06-23,2026-06,Semarang,Cloud Connectivity,Enterprise SLA Complaint,High,Resolved,17,198,INC-2026-01763,Residential,false,4.2
TCK-2026-00291,2026-06-23,2026-06,Bandung,IPTV,Installation Delay,Medium,Resolved,82,493,INC-2026-00492,SMB,false,5
TCK-2026-00415,2026-06-23,2026-06,Palembang,Mobile Broadband,Slow Connection,High,Closed,51,282,INC-2026-00456,Residential,false,2.3
TCK-2026-01472,2026-06-23,2026-06,Palembang,Fiber Internet,Router ONT Issue,High,Resolved,29,204,INC-2026-00853,Residential,true,3.1
TCK-2026-01544,2026-06-23,2026-06,Jakarta,IPTV,Router ONT Issue,Low,Resolved,160,1005,,Enterprise,false,3.7
TCK-2026-02023,2026-06-23,2026-06,Palembang,Fiber Internet,Installation Delay,Low,Waiting Customer,123,,INC-2026-00853,Residential,false,
TCK-2026-02195,2026-06-23,2026-06,Yogyakarta,Fiber Internet,Slow Connection,Medium,In Progress,89,,,Residential,false,
TCK-2026-02459,2026-06-23,2026-06,Medan,Voice,Router ONT Issue,Low,Resolved,123,942,INC-2026-01921,Residential,false,3.1
TCK-2026-02814,2026-06-23,2026-06,Palembang,Fiber Internet,Installation Delay,High,In Progress,3,,INC-2026-00853,Residential,false,
TCK-2026-03335,2026-06-23,2026-06,Jakarta,Fiber Internet,Billing Related,Low,Resolved,87,911,INC-2026-00016,Public Sector,false,3.9
TCK-2026-03471,2026-06-23,2026-06,Denpasar,Cloud Connectivity,Router ONT Issue,Medium,In Progress,75,,INC-2026-00364,Residential,false,
TCK-2026-03524,2026-06-23,2026-06,Semarang,Cloud Connectivity,Internet Down,High,Open,2,,INC-2026-01763,Residential,false,
TCK-2026-03633,2026-06-23,2026-06,Palembang,Fiber Internet,Router ONT Issue,Medium,Waiting Customer,75,,,Residential,false,
TCK-2026-03776,2026-06-23,2026-06,Bandung,Enterprise VPN,Internet Down,High,In Progress,28,,,Public Sector,false,
TCK-2026-04558,2026-06-23,2026-06,Makassar,Mobile Broadband,Enterprise SLA Complaint,High,Closed,25,298,,Residential,false,3.4
TCK-2026-05337,2026-06-23,2026-06,Jakarta,Mobile Broadband,Enterprise SLA Complaint,Low,Resolved,144,1050,,Residential,false,3.2
TCK-2026-00312,2026-06-24,2026-06,Denpasar,Fiber Internet,Enterprise SLA Complaint,Medium,Resolved,65,474,INC-2026-01080,Public Sector,false,3.8
TCK-2026-00355,2026-06-24,2026-06,Surabaya,Voice,Internet Down,Low,Resolved,73,864,,Residential,false,2.9
TCK-2026-00529,2026-06-24,2026-06,Medan,Fiber Internet,Slow Connection,Medium,Open,54,,,Residential,false,
TCK-2026-00603,2026-06-24,2026-06,Medan,IPTV,Router ONT Issue,Medium,Closed,91,455,,Residential,false,3.3
TCK-2026-00624,2026-06-24,2026-06,Denpasar,Voice,Installation Delay,Medium,Waiting Customer,76,,,Residential,false,
TCK-2026-01110,2026-06-24,2026-06,Denpasar,Fiber Internet,Slow Connection,Medium,Closed,88,467,INC-2026-01080,Residential,false,2.6
TCK-2026-01748,2026-06-24,2026-06,Makassar,Voice,Billing Related,Low,Closed,107,1148,,SMB,false,4.5
TCK-2026-02044,2026-06-24,2026-06,Makassar,Fiber Internet,Enterprise SLA Complaint,Critical,Resolved,2,189,INC-2026-00826,Residential,false,2.2
TCK-2026-02869,2026-06-24,2026-06,Makassar,Fiber Internet,Slow Connection,Low,Waiting Customer,136,,INC-2026-00190,SMB,false,
TCK-2026-03353,2026-06-24,2026-06,Makassar,Fiber Internet,Billing Related,Medium,In Progress,51,,INC-2026-00826,Public Sector,false,
TCK-2026-03962,2026-06-24,2026-06,Makassar,Fiber Internet,Billing Related,High,Closed,42,289,INC-2026-00826,SMB,false,3.5
TCK-2026-00385,2026-06-25,2026-06,Balikpapan,Cloud Connectivity,Slow Connection,Low,Resolved,122,748,INC-2026-00365,Residential,false,3.4
TCK-2026-00680,2026-06-25,2026-06,Makassar,Mobile Broadband,Billing Related,Medium,Open,55,,INC-2026-02184,SMB,false,
TCK-2026-01076,2026-06-25,2026-06,Denpasar,Voice,Internet Down,Low,Resolved,112,783,,Residential,false,4.7
TCK-2026-01124,2026-06-25,2026-06,Yogyakarta,IPTV,Intermittent Connection,High,Open,57,,INC-2026-02148,Residential,false,
TCK-2026-01381,2026-06-25,2026-06,Jakarta,Mobile Broadband,Billing Related,High,Resolved,34,220,INC-2026-00617,Residential,false,3.3
TCK-2026-01927,2026-06-25,2026-06,Bandung,Cloud Connectivity,Enterprise SLA Complaint,Low,Open,116,,,SMB,false,
TCK-2026-02135,2026-06-25,2026-06,Makassar,Mobile Broadband,Enterprise SLA Complaint,High,Closed,34,251,INC-2026-01941,Residential,false,3.1
TCK-2026-03080,2026-06-25,2026-06,Yogyakarta,Fiber Internet,Enterprise SLA Complaint,Low,Resolved,105,907,,Residential,false,4.1
TCK-2026-03316,2026-06-25,2026-06,Medan,Fiber Internet,Internet Down,Low,Closed,130,960,,Residential,false,4.6
TCK-2026-03937,2026-06-25,2026-06,Balikpapan,Cloud Connectivity,Installation Delay,Low,Closed,96,855,INC-2026-00365,Enterprise,false,3.3
TCK-2026-04393,2026-06-25,2026-06,Bandung,Voice,Installation Delay,High,Closed,21,295,,SMB,true,2.9
TCK-2026-04491,2026-06-25,2026-06,Bandung,Voice,Billing Related,Low,In Progress,116,,INC-2026-00871,Residential,false,
TCK-2026-04930,2026-06-25,2026-06,Yogyakarta,Fiber Internet,Enterprise SLA Complaint,Medium,Resolved,97,589,,Enterprise,false,4.4
TCK-2026-05277,2026-06-25,2026-06,Makassar,Voice,Billing Related,Critical,Open,2,,,Residential,false,
TCK-2026-00046,2026-06-26,2026-06,Medan,Mobile Broadband,Billing Related,Medium,In Progress,98,,,Enterprise,false,
TCK-2026-00395,2026-06-26,2026-06,Balikpapan,Enterprise VPN,Slow Connection,Low,Closed,128,846,,Enterprise,false,4.0
TCK-2026-00662,2026-06-26,2026-06,Medan,Fiber Internet,Intermittent Connection,Critical,Closed,30,182,INC-2026-00075,Residential,false,4.0
TCK-2026-02043,2026-06-26,2026-06,Surabaya,IPTV,Slow Connection,Low,Waiting Customer,113,,,Enterprise,false,
TCK-2026-02104,2026-06-26,2026-06,Medan,Enterprise VPN,Intermittent Connection,Medium,Closed,65,379,INC-2026-00907,Enterprise,false,4.1
TCK-2026-02515,2026-06-26,2026-06,Yogyakarta,Mobile Broadband,Enterprise SLA Complaint,Critical,Open,40,,,Residential,true,
TCK-2026-03156,2026-06-26,2026-06,Makassar,Cloud Connectivity,Internet Down,Medium,In Progress,76,,,Residential,false,
TCK-2026-03174,2026-06-26,2026-06,Makassar,Enterprise VPN,Billing Related,Low,Closed,109,855,,Residential,false,4.0
TCK-2026-03185,2026-06-26,2026-06,Jakarta,IPTV,Enterprise SLA Complaint,High,Closed,23,281,,Public Sector,true,2.2
TCK-2026-03401,2026-06-26,2026-06,Semarang,Cloud Connectivity,Router ONT Issue,Medium,Open,99,,INC-2026-01731,SMB,false,
TCK-2026-03525,2026-06-26,2026-06,Denpasar,Mobile Broadband,Router ONT Issue,Low,In Progress,135,,,Residential,true,
TCK-2026-03707,2026-06-26,2026-06,Makassar,Mobile Broadband,Billing Related,High,Closed,2,236,INC-2026-01618,Residential,false,3.1
TCK-2026-04098,2026-06-26,2026-06,Denpasar,Mobile Broadband,Enterprise SLA Complaint,Low,Resolved,105,775,,Residential,false,4.3
TCK-2026-04228,2026-06-26,2026-06,Semarang,Cloud Connectivity,Internet Down,Medium,Resolved,79,392,,Residential,false,3.7
TCK-2026-04408,2026-06-26,2026-06,Palembang,Mobile Broadband,Intermittent Connection,Low,Resolved,135,979,,SMB,false,3.9
TCK-2026-04611,2026-06-26,2026-06,Medan,Enterprise VPN,Intermittent Connection,Low,Open,115,,INC-2026-00907,Residential,false,
TCK-2026-00044,2026-06-27,2026-06,Palembang,Enterprise VPN,Enterprise SLA Complaint,Medium,Open,80,,,Residential,false,
TCK-2026-01668,2026-06-27,2026-06,Jakarta,Cloud Connectivity,Internet Down,Medium,Waiting Customer,50,,INC-2026-00936,Residential,false,
TCK-2026-04212,2026-06-27,2026-06,Medan,Voice,Intermittent Connection,Critical,Resolved,31,163,INC-2026-02114,SMB,true,3.0
TCK-2026-04605,2026-06-27,2026-06,Balikpapan,Mobile Broadband,Billing Related,Medium,Resolved,82,544,,Enterprise,false,3.5
TCK-2026-04888,2026-06-27,2026-06,Medan,Voice,Enterprise SLA Complaint,Medium,Closed,87,558,INC-2026-02114,Public Sector,false,3.7
TCK-2026-05280,2026-06-27,2026-06,Medan,Mobile Broadband,Enterprise SLA Complaint,High,Open,44,,INC-2026-00741,Residential,false,
TCK-2026-00322,2026-06-28,2026-06,Denpasar,IPTV,Billing Related,Medium,Resolved,95,555,,Residential,false,3.4
TCK-2026-00667,2026-06-28,2026-06,Denpasar,Mobile Broadband,Slow Connection,Low,Resolved,113,872,INC-2026-01411,Residential,false,3.8
TCK-2026-00738,2026-06-28,2026-06,Jakarta,Enterprise VPN,Slow Connection,Low,In Progress,142,,,SMB,false,
TCK-2026-01074,2026-06-28,2026-06,Semarang,IPTV,Installation Delay,Low,Resolved,112,927,,Enterprise,false,3.7
TCK-2026-01081,2026-06-28,2026-06,Denpasar,Enterprise VPN,Installation Delay,Medium,Waiting Customer,71,,,Residential,false,
TCK-2026-01355,2026-06-28,2026-06,Makassar,Cloud Connectivity,Enterprise SLA Complaint,Low,Open,123,,,Residential,false,
TCK-2026-01363,2026-06-28,2026-06,Surabaya,Enterprise VPN,Enterprise SLA Complaint,Low,In Progress,139,,,Residential,false,
TCK-2026-01587,2026-06-28,2026-06,Yogyakarta,Cloud Connectivity,Installation Delay,Medium,Resolved,53,492,,Residential,false,3.7
TCK-2026-02123,2026-06-28,2026-06,Medan,IPTV,Router ONT Issue,Medium,Waiting Customer,69,,,Residential,false,
TCK-2026-02194,2026-06-28,2026-06,Denpasar,Mobile Broadband,Enterprise SLA Complaint,Low,Resolved,87,849,INC-2026-01411,Residential,false,2.8
TCK-2026-02196,2026-06-28,2026-06,Yogyakarta,IPTV,Enterprise SLA Complaint,Medium,Resolved,64,610,INC-2026-01470,Residential,false,4.2
TCK-2026-02388,2026-06-28,2026-06,Balikpapan,Cloud Connectivity,Internet Down,High,Closed,29,216,INC-2026-01867,SMB,false,3.6
TCK-2026-02418,2026-06-28,2026-06,Bandung,Fiber Internet,Router ONT Issue,Medium,Closed,79,461,,Residential,false,4.5
TCK-2026-03005,2026-06-28,2026-06,Medan,IPTV,Router ONT Issue,Low,Resolved,135,918,,SMB,false,3.9
TCK-2026-03251,2026-06-28,2026-06,Yogyakarta,IPTV,Installation Delay,Medium,Waiting Customer,75,,,Enterprise,false,
TCK-2026-03480,2026-06-28,2026-06,Denpasar,Cloud Connectivity,Slow Connection,Critical,Resolved,32,32,,SMB,false,4.8
TCK-2026-03748,2026-06-28,2026-06,Makassar,Enterprise VPN,Installation Delay,Low,Closed,139,829,,Residential,false,2.7
TCK-2026-04567,2026-06-28,2026-06,Makassar,Voice,Billing Related,Low,Resolved,111,817,,Residential,false,4.3
TCK-2026-04581,2026-06-28,2026-06,Denpasar,Mobile Broadband,Billing Related,Medium,Open,73,,INC-2026-01411,SMB,false,
TCK-2026-04828,2026-06-28,2026-06,Yogyakarta,IPTV,Billing Related,Low,Closed,105,837,INC-2026-01470,Residential,false,4.5
TCK-2026-04959,2026-06-28,2026-06,Makassar,Cloud Connectivity,Internet Down,Medium,Closed,70,495,INC-2026-00122,Enterprise,false,4.3
TCK-2026-00066,2026-06-29,2026-06,Medan,Cloud Connectivity,Internet Down,Critical,Open,2,,INC-2026-00011,SMB,false,
TCK-2026-00092,2026-06-29,2026-06,Jakarta,Cloud Connectivity,Enterprise SLA Complaint,Low,Resolved,108,787,INC-2026-00240,SMB,true,3.7
TCK-2026-00133,2026-06-29,2026-06,Palembang,IPTV,Enterprise SLA Complaint,High,Open,42,,INC-2026-01790,Enterprise,false,
TCK-2026-00589,2026-06-29,2026-06,Makassar,IPTV,Installation Delay,Medium,Resolved,80,654,INC-2026-02001,SMB,false,3.9
TCK-2026-00609,2026-06-29,2026-06,Surabaya,Voice,Slow Connection,Medium,Closed,93,586,,Residential,false,4.6
TCK-2026-01176,2026-06-29,2026-06,Makassar,Cloud Connectivity,Installation Delay,Medium,Waiting Customer,69,,,SMB,false,
TCK-2026-01204,2026-06-29,2026-06,Semarang,IPTV,Installation Delay,Critical,Resolved,3,23,,Residential,false,4.9
TCK-2026-01862,2026-06-29,2026-06,Surabaya,Fiber Internet,Intermittent Connection,High,In Progress,49,,,Residential,false,
TCK-2026-01884,2026-06-29,2026-06,Balikpapan,Voice,Billing Related,Critical,Closed,2,154,,Residential,false,3.1
TCK-2026-02064,2026-06-29,2026-06,Medan,Cloud Connectivity,Slow Connection,Medium,In Progress,34,,INC-2026-00011,Residential,false,
TCK-2026-02406,2026-06-29,2026-06,Denpasar,Mobile Broadband,Slow Connection,High,Resolved,35,225,,Residential,false,3.6
TCK-2026-03415,2026-06-29,2026-06,Denpasar,Mobile Broadband,Router ONT Issue,Low,Waiting Customer,118,,,Residential,true,
TCK-2026-03427,2026-06-29,2026-06,Makassar,IPTV,Enterprise SLA Complaint,Low,Closed,132,771,INC-2026-02001,Enterprise,false,4.6
TCK-2026-03653,2026-06-29,2026-06,Makassar,IPTV,Router ONT Issue,Medium,Resolved,57,521,,Public Sector,false,2.9
TCK-2026-03689,2026-06-29,2026-06,Medan,Voice,Enterprise SLA Complaint,Medium,Resolved,83,491,,Public Sector,true,3.6
TCK-2026-03891,2026-06-29,2026-06,Denpasar,Voice,Router ONT Issue,High,In Progress,17,,,Public Sector,false,
TCK-2026-03940,2026-06-29,2026-06,Balikpapan,Fiber Internet,Billing Related,Medium,Resolved,75,428,,Public Sector,false,3.9
TCK-2026-04165,2026-06-29,2026-06,Yogyakarta,IPTV,Billing Related,Low,In Progress,128,,,Enterprise,false,
TCK-2026-04271,2026-06-29,2026-06,Semarang,Fiber Internet,Internet Down,Low,Resolved,126,820,,Enterprise,false,4.3
TCK-2026-04327,2026-06-29,2026-06,Palembang,IPTV,Slow Connection,Low,In Progress,112,,INC-2026-01790,Residential,false,
TCK-2026-04721,2026-06-29,2026-06,Palembang,Cloud Connectivity,Enterprise SLA Complaint,Medium,Closed,72,498,,Residential,false,3.8
TCK-2026-04858,2026-06-29,2026-06,Surabaya,Cloud Connectivity,Intermittent Connection,Low,Closed,118,750,,Public Sector,false,4.8
TCK-2026-04879,2026-06-29,2026-06,Yogyakarta,Voice,Enterprise SLA Complaint,Medium,Resolved,53,483,,Residential,false,4.0
TCK-2026-05174,2026-06-29,2026-06,Palembang,Mobile Broadband,Slow Connection,High,In Progress,38,,,Enterprise,true,
TCK-2026-00034,2026-06-30,2026-06,Medan,Cloud Connectivity,Installation Delay,Low,Waiting Customer,125,,,Residential,false,
TCK-2026-00278,2026-06-30,2026-06,Balikpapan,Fiber Internet,Billing Related,Low,Closed,110,982,,Residential,false,4.3
TCK-2026-00545,2026-06-30,2026-06,Semarang,Mobile Broadband,Intermittent Connection,Low,Closed,133,904,INC-2026-01967,Residential,false,4.0
TCK-2026-00922,2026-06-30,2026-06,Semarang,IPTV,Internet Down,Low,In Progress,130,,,Enterprise,false,
TCK-2026-01142,2026-06-30,2026-06,Surabaya,Voice,Intermittent Connection,Medium,Resolved,83,528,,SMB,false,3.7
TCK-2026-01298,2026-06-30,2026-06,Semarang,Mobile Broadband,Installation Delay,Medium,Resolved,62,473,INC-2026-01967,Residential,false,4.1
TCK-2026-01326,2026-06-30,2026-06,Jakarta,Cloud Connectivity,Router ONT Issue,High,Open,48,,,Residential,false,
TCK-2026-01640,2026-06-30,2026-06,Medan,Enterprise VPN,Billing Related,Medium,Resolved,59,415,INC-2026-01413,Residential,true,5
TCK-2026-01890,2026-06-30,2026-06,Palembang,Fiber Internet,Enterprise SLA Complaint,Medium,Closed,65,492,,SMB,false,4.3
TCK-2026-02601,2026-06-30,2026-06,Bandung,Mobile Broadband,Internet Down,High,Resolved,15,253,,Residential,false,2.7
TCK-2026-02714,2026-06-30,2026-06,Yogyakarta,Cloud Connectivity,Router ONT Issue,Medium,Resolved,89,486,,Residential,false,5
TCK-2026-02723,2026-06-30,2026-06,Jakarta,Fiber Internet,Internet Down,Low,Resolved,140,1068,,Residential,true,4.7
TCK-2026-02724,2026-06-30,2026-06,Bandung,Fiber Internet,Installation Delay,Medium,Waiting Customer,93,,,Residential,false,
TCK-2026-03108,2026-06-30,2026-06,Denpasar,Fiber Internet,Billing Related,Low,Resolved,122,873,,Residential,false,4.3
TCK-2026-03350,2026-06-30,2026-06,Jakarta,Enterprise VPN,Router ONT Issue,Low,Resolved,117,981,,Residential,false,4.2
TCK-2026-04341,2026-06-30,2026-06,Palembang,Cloud Connectivity,Internet Down,High,In Progress,46,,,Residential,false,
TCK-2026-05020,2026-06-30,2026-06,Medan,Enterprise VPN,Slow Connection,Critical,In Progress,24,,INC-2026-01413,Residential,false,
TCK-2026-00432,2026-07-01,2026-07,Makassar,IPTV,Billing Related,Low,Open,104,,,SMB,false,
TCK-2026-00798,2026-07-01,2026-07,Balikpapan,Mobile Broadband,Enterprise SLA Complaint,High,Closed,28,208,,Residential,false,3.7
TCK-2026-00892,2026-07-01,2026-07,Balikpapan,Cloud Connectivity,Billing Related,Low,Resolved,135,895,,Residential,false,3.1
TCK-2026-00983,2026-07-01,2026-07,Medan,Enterprise VPN,Enterprise SLA Complaint,Medium,In Progress,78,,,Enterprise,false,
TCK-2026-01111,2026-07-01,2026-07,Yogyakarta,Cloud Connectivity,Slow Connection,Low,Resolved,98,889,,SMB,false,4.8
TCK-2026-01784,2026-07-01,2026-07,Jakarta,Mobile Broadband,Internet Down,Medium,Resolved,67,549,,Enterprise,false,3.3
TCK-2026-03467,2026-07-01,2026-07,Denpasar,Fiber Internet,Billing Related,Medium,Closed,74,414,,Residential,false,3.9
TCK-2026-03601,2026-07-01,2026-07,Makassar,IPTV,Internet Down,Medium,In Progress,82,,,Residential,false,
TCK-2026-03990,2026-07-01,2026-07,Medan,Cloud Connectivity,Slow Connection,Low,Resolved,134,922,,SMB,false,3.1
TCK-2026-04126,2026-07-01,2026-07,Denpasar,IPTV,Intermittent Connection,Medium,Resolved,82,533,,Public Sector,false,4.8
TCK-2026-04273,2026-07-01,2026-07,Surabaya,Voice,Intermittent Connection,Low,Open,110,,INC-2026-00397,SMB,false,
TCK-2026-05160,2026-07-01,2026-07,Yogyakarta,Cloud Connectivity,Internet Down,Critical,Waiting Customer,14,,,Enterprise,true,
TCK-2026-00774,2026-07-02,2026-07,Surabaya,IPTV,Router ONT Issue,High,Resolved,31,209,,Residential,false,3.3
TCK-2026-01256,2026-07-02,2026-07,Palembang,IPTV,Billing Related,Low,Resolved,109,1010,INC-2026-00863,Residential,false,4.3
TCK-2026-01426,2026-07-02,2026-07,Balikpapan,IPTV,Billing Related,High,Resolved,46,231,,Residential,false,3.5
TCK-2026-01601,2026-07-02,2026-07,Bandung,Enterprise VPN,Internet Down,High,Resolved,2,153,,Enterprise,false,3.9
TCK-2026-01741,2026-07-02,2026-07,Medan,Cloud Connectivity,Internet Down,High,Resolved,44,305,INC-2026-02015,Residential,true,2.3
TCK-2026-02085,2026-07-02,2026-07,Surabaya,Cloud Connectivity,Internet Down,High,Closed,25,153,INC-2026-00918,Residential,true,3.2
TCK-2026-02312,2026-07-02,2026-07,Palembang,Mobile Broadband,Internet Down,Low,Open,152,,INC-2026-00475,Residential,false,
TCK-2026-02466,2026-07-02,2026-07,Medan,Voice,Installation Delay,High,In Progress,77,,INC-2026-01560,Residential,true,
TCK-2026-03803,2026-07-02,2026-07,Bandung,Fiber Internet,Internet Down,Medium,In Progress,79,,,Residential,false,
TCK-2026-04012,2026-07-02,2026-07,Medan,Voice,Installation Delay,Low,Closed,135,1015,INC-2026-01560,SMB,false,4.1
TCK-2026-00062,2026-07-03,2026-07,Yogyakarta,Voice,Internet Down,Medium,Waiting Customer,40,,,Residential,true,
TCK-2026-00128,2026-07-03,2026-07,Yogyakarta,Voice,Slow Connection,Medium,In Progress,116,,,Enterprise,false,
TCK-2026-00544,2026-07-03,2026-07,Yogyakarta,Fiber Internet,Installation Delay,Low,Resolved,87,916,,SMB,false,4.2
